Mushroom_type,UV_exposure_time,UV_intensity,Temperature,Humidity,Extraction_method,Vitamin_D3_yield
Portobello,114.69674199099178,7.5053287288763535,29.091088560548904,67.09945816361072,Water,85.7576301458704
Shiitake,49.60311070811774,1.6090152571000143,23.454572737878646,63.21138670008338,Supercritical CO2,58.32215666162213
Portobello,14.148132864611464,7.370515875067918,21.930483359054364,72.56927266738144,Water,49.46380708391468
Button,157.91680856315807,5.8918439560838145,22.952247571057413,84.02298112060464,Ethanol,98.06029506764264
Oyster,13.615799844565814,1.7355281117210044,20.285525263172786,58.061135120252516,Water,40.414165409158706
Shiitake,158.6992843563139,5.124705773757908,19.106658774135994,87.37732155013765,Supercritical CO2,90.98651728781229
Portobello,99.91931278462604,5.362266584170423,24.6607939511778,77.56350614992918,Supercritical CO2,83.24509174266358
Shiitake,169.64150874719235,2.4919708614694818,20.370675121352146,82.9309285072012,Supercritical CO2,67.84959605363387
Portobello,145.79315008152312,9.51128332300254,20.749233297945004,72.24762770520047,Supercritical CO2,125.191562980336
Shiitake,179.64879879066737,8.649778343325957,28.13512126949114,81.18066805696253,Ethanol,125.04827807111711
Portobello,69.62100862679073,7.021201035961975,34.37074663399784,50.64801589357869,Water,69.21668516768366
Portobello,140.42200911829158,5.160660049005465,27.072744011187503,82.7352169911814,Ethanol,85.83284645760035
Button,78.32825531357116,4.705889874260577,16.539589341299326,51.60555436341466,Ethanol,59.22906355123983
Portobello,91.57885545166451,6.858761204358587,16.511672277081338,85.5965350545145,Ethanol,73.62309496696454
Button,116.67592874712291,5.908886824662149,34.02846441691132,89.67850988954572,Supercritical CO2,79.86435206572317
Portobello,158.5251094116776,1.5604579529369706,20.945815806146673,61.76269848707111,Supercritical CO2,57.43504691796776
Oyster,177.29418976388018,5.612523838932985,16.841339721649508,58.412742251431744,Supercritical CO2,93.42702335791878
Oyster,140.6064803569681,8.257632555095554,26.980891743007632,80.61453455432164,Water,100.38326245235336
Oyster,81.02035296844674,5.133158898372622,27.47297556580532,60.12105363681013,Supercritical CO2,69.30627078449966
Portobello,81.63069038710194,1.4676091979884158,27.970096402373763,84.62249532688814,Water,54.130353378998876
Button,135.38899127011155,8.076503794456297,20.348040557150824,54.11370368629907,Supercritical CO2,98.51447353260177
Button,50.592114780611396,2.8122740392237695,15.302213684289502,55.03820785517433,Supercritical CO2,49.515454557392204
Portobello,28.780599232337092,3.327587513992349,34.30030738908944,89.16606220402463,Ethanol,50.59948297017869
Oyster,70.285766798932,2.482357180890663,20.017860913822048,76.95355593080018,Ethanol,53.81019580405402
Oyster,58.83062858119389,3.971935583843478,28.520525761050948,83.87548897715811,Ethanol,54.82841821141917
Button,60.37238047751831,7.810763551197716,29.13259739757419,62.97317509406072,Water,64.6010610282377
Oyster,49.71331767848469,5.674472735535436,27.200148341589713,77.05934998082418,Water,65.27024274810466
Shiitake,17.15584223818152,2.843931467356413,21.258147884272965,73.76967309234388,Supercritical CO2,57.285593491020904
Button,13.038568904680348,8.900470703368367,20.421925075281315,74.12600480491788,Water,50.79489413461678
Oyster,177.91280625512536,8.916236694563763,26.95336565405406,77.30129838150887,Supercritical CO2,132.82757287899403
Button,82.7214327350966,8.835205825414063,32.32191267223383,73.01436692516394,Water,82.32210053942919
Shiitake,75.33553001714589,3.1491659024338534,33.93467457846791,67.16249477210664,Water,57.38554333429549
Button,125.54003805782187,5.061154097628893,17.11811608807515,61.03690777522188,Water,76.43840180773613
Button,47.103160937060906,9.864906905267876,18.0965722519544,80.74325323652808,Ethanol,71.30107605827845
Button,171.49340127153832,7.948112286789914,33.89472517566159,59.05089720012745,Water,107.95521606018545
Button,143.67865245064385,1.2445067910300383,29.730704566695852,77.69417224617656,Ethanol,52.37247132342766
Shiitake,25.19987039308412,1.5868413213444286,32.65987649659546,59.33331290597307,Ethanol,46.12377723373056
Portobello,80.98873188343782,5.175382391310995,19.052652682706864,75.01320679817816,Water,71.08027613629103
Button,159.450112285568,9.182981852754041,26.751717422188037,79.88313068516115,Supercritical CO2,125.40420559839538
Button,170.60444378953974,5.848316181574428,29.022791888349474,58.748555556261564,Supercritical CO2,101.75422042491005
Oyster,89.45825691247785,5.480312572308612,28.602237708939455,52.39773203445233,Supercritical CO2,76.82807902653423
Button,114.2799361658203,1.9492632996096753,23.16303381733396,55.238949719766964,Water,51.27094640302484
Oyster,38.39577083565278,6.911020942518647,15.30789783382617,74.23987869084101,Supercritical CO2,65.12582029720302
Portobello,178.498666443286,8.39892844540203,26.658521136085263,83.97785624902943,Ethanol,124.40968449921095
Shiitake,49.384189235185374,4.423780067568061,20.062030783592174,51.79987284941697,Supercritical CO2,62.60137787812495
Shiitake,170.26440160297136,7.980506658327947,24.005084922857804,79.36605036166586,Water,119.62413227748901
Portobello,120.43993032870264,9.680289885107305,34.151620301676346,63.65274583800208,Supercritical CO2,108.14652116053723
Shiitake,113.31525512940605,2.833898132149202,22.980706352848692,69.1411347967809,Ethanol,61.71478127779444
Portobello,97.15704687280646,5.709966680752672,31.796032133288534,87.15438199382262,Water,74.25404736475744
Portobello,49.213867992018976,3.58424162276118,18.770812114985024,63.278860189433814,Supercritical CO2,53.677026718196075
Portobello,40.009765440936405,8.135689771304554,28.449209960500575,68.61347735757944,Water,64.77027749758804
Shiitake,47.48265554192981,6.198340292930418,34.54013908877887,50.547296590427244,Water,59.065061685942716
Oyster,41.69450456452327,6.711241757952734,17.037862017458735,53.26394880019353,Water,54.08357731848965
Portobello,142.52936050634807,8.181227436543047,15.16639884454384,60.34366364539136,Supercritical CO2,106.72826106664573
Button,69.52129405834413,4.563734253962094,23.671655852652286,51.114089632842976,Water,57.989577557024376
Shiitake,19.833255015777382,9.23581061566339,16.852509661027344,75.25501304193004,Supercritical CO2,59.04121020069728
Portobello,174.74744712393792,5.797259805215259,29.967686993524627,67.0559342720649,Ethanol,95.677407211216
Portobello,160.24360044378236,2.421593405518132,33.29097327697118,71.92580810912088,Supercritical CO2,71.92140814879336
Button,167.7178881431862,7.263092063519222,23.680419454175176,56.98588743585318,Ethanol,111.27059207923725
Oyster,179.134329849894,8.13935215394429,20.17423284310882,61.83728117746465,Supercritical CO2,126.22910435622526
Oyster,39.56219236731284,3.85085509360774,23.688066380132195,76.552978994109,Water,51.66105046356499
Oyster,77.36114321345198,8.714613312988778,29.46895635700002,88.612108945216,Supercritical CO2,86.39295022822145
Portobello,138.90054086969553,9.155289292891897,15.18108323160742,52.01667094408837,Water,106.41570530263198
Portobello,128.3235050691447,3.4921403864002802,26.789079789693943,85.61537283421065,Ethanol,67.27476023197265
Portobello,36.16230407777536,9.851693254436999,27.26583369774758,73.07524805244833,Supercritical CO2,65.4211419877765
Shiitake,148.69163124840503,2.266403752438826,27.75376493791871,72.55678267022495,Water,61.21496327239493
Button,48.154897212232314,2.81814101562241,19.840441599617545,70.01114140831041,Ethanol,58.361807676206254
Portobello,48.04899451984593,2.658023553142235,29.281054467562534,52.77576343616734,Ethanol,51.98839105285006
Button,101.2856518918803,9.045907390070834,16.827829726635528,53.595074069446426,Supercritical CO2,94.28894168870377
Button,110.79978892308954,6.8886329709246565,18.985406729336017,74.03648022636344,Ethanol,83.7373955325188
Oyster,108.6146553324279,2.3689385490004558,32.54940093308964,63.63834285742233,Water,58.52180204747509
Shiitake,25.552762357618327,4.962910765315141,29.774463014531328,86.69072266310722,Ethanol,47.85153559520657
Portobello,159.16834664716467,6.5376822256282185,15.274911080226905,66.2636214943789,Ethanol,96.11801461856395
Oyster,55.15200724008003,1.7511767649044496,19.967525207396005,55.73125834810564,Water,48.73308839809675
Oyster,32.01753661807671,8.94174731566605,19.28812965986329,78.58875334008144,Ethanol,58.344289990802245
Portobello,161.08717357772613,8.232431818973817,20.41612656073945,61.734136857640394,Ethanol,115.50865975371082
Button,172.46075469905807,5.5468609621897444,19.95119540559773,71.01881229423573,Ethanol,92.87022545614501
Oyster,156.5616949351266,9.704139537332534,16.250525914856915,77.91331142020681,Ethanol,124.28013331118801
Button,147.61773270322928,4.759848813475897,24.178810331936408,86.01056444808282,Water,79.73540612849105
Shiitake,121.3911367086337,9.85699287132848,29.654669495723304,81.68764779206704,Ethanol,108.05408400661923
Button,103.64575300355368,7.011279989232643,27.134634494348727,77.05444271490896,Water,79.35769633514093
Shiitake,24.787749184939724,6.712041459285473,28.457433371961596,77.18532729580573,Ethanol,52.0136525390507
Button,79.43704622201878,2.493594057662065,16.622983570724784,87.83698576128346,Ethanol,58.9193295136364
Oyster,73.35704789209338,8.937349824741796,34.02981420353574,61.83296389986144,Ethanol,75.13482856268222
Oyster,54.15814323925545,4.847407191285536,31.769836676860496,50.044483767847495,Ethanol,59.3010444285479
Shiitake,132.98141932705943,2.460100652042314,31.101806369913255,60.87818237592795,Water,64.69598138873417
Portobello,94.29887496339104,1.1134676797818313,31.45967610083535,58.715655185069764,Water,45.16947826232866
Shiitake,23.77785670430015,6.037801152745443,33.654210162655225,76.47338340455993,Water,49.93906621307698
Shiitake,47.43114433146793,5.746596599104087,25.885079322273953,75.34846399062116,Supercritical CO2,67.92176391688167
Button,126.15398982213131,7.474182601322427,19.00564035735252,73.73845530818895,Ethanol,99.74876730564878
Button,22.942246113351032,9.01232247716022,27.335672157050823,50.64973772837815,Ethanol,58.925535396662575
Shiitake,154.70517538829068,1.7146592617872658,29.857629873358782,79.1511221780259,Water,59.00457489434083
Oyster,94.17490959237564,7.583468413063261,29.75834786708051,62.94121649941966,Supercritical CO2,87.82046437487047
Button,91.69971814553016,2.68670749687824,25.428980483337604,76.60223956026525,Ethanol,58.22683248410555
Portobello,110.709323392118,8.723593478414475,16.36917438667156,72.26313714008613,Water,97.9269181632168
Button,150.19576420727535,8.371571624754905,22.422258768602557,63.70923701711629,Ethanol,114.48078726416414
Button,69.12756534337282,5.867143794869899,33.415332169267145,55.38305068416431,Ethanol,60.46836836778609
Portobello,125.26274593504081,7.392185187609804,26.688978195148522,53.77675590641924,Water,87.5411597237873
Shiitake,106.17443387928448,3.8291510186537354,25.766638865114267,83.26073332448894,Water,62.4473087328279
Portobello,55.394805928801624,5.240511090395332,20.37707028764387,86.73590168326231,Ethanol,58.4979714796316
Shiitake,159.36709768037684,8.394732079394245,22.368978398331578,75.99152187057199,Ethanol,119.06415140440791
Shiitake,145.5624236731778,5.133386774558925,32.90692178306338,54.13736459441934,Water,77.59996348344914
Shiitake,121.93681189193234,4.220184387928976,28.329260950536714,66.08108867552963,Ethanol,68.83120061442075
Portobello,154.59889394602112,5.447912025252699,30.747740535046656,79.1575680042063,Ethanol,87.97847815739854
Shiitake,157.4400141631664,8.454243271934965,24.086908461353104,81.19283536040273,Water,117.85314783235296
Oyster,130.42170604155592,4.016872426337855,27.60494438912316,54.728744891643544,Ethanol,72.65546935389716
Portobello,152.29226582182426,2.5638543382216943,19.96767217486415,50.0012287538153,Ethanol,62.17491618752866
Oyster,128.5701484837782,7.408126182977027,29.109216605669726,78.48548183522419,Supercritical CO2,95.35871795282301
Shiitake,125.62393119925107,8.433803914372735,23.552026674066745,64.26384703944822,Water,103.25452551730335
Button,115.16393429658133,1.9057373067118,23.850910296294913,60.179253264730406,Supercritical CO2,63.87322413330092
Shiitake,137.961828724799,3.1588670148035023,27.986446491537635,50.515898791581016,Supercritical CO2,66.812172338401
Oyster,36.96286789982253,2.277747907848945,33.72561242937853,71.61197627045999,Supercritical CO2,49.61500323383622
Oyster,159.74802906381782,4.131472704239499,16.28012693217242,84.04602941703928,Ethanol,74.14081885168054
Portobello,158.21339971668945,5.053158810148714,31.494864746940152,88.30526585090351,Ethanol,81.56814063389105
Button,14.972038115875055,7.739437032669758,20.84766220824386,72.62979802453157,Supercritical CO2,57.881701415951014
Portobello,150.38884759600964,6.860328263935067,23.878389090127556,70.57845310959577,Supercritical CO2,107.65268464818877
Oyster,31.907877470485683,6.588357107305881,15.43826657550018,53.40225541956964,Supercritical CO2,56.29038990220981
Shiitake,66.97020522405413,4.171374519486889,21.02092155668626,71.954912061704,Ethanol,65.59460408573
Button,136.39640356957332,8.57302797776284,25.05262485260261,65.19916315861579,Supercritical CO2,108.94942056794962
Shiitake,37.3291823282124,5.241584506583481,16.12352154694878,74.28541123534308,Supercritical CO2,62.0631773555809
Shiitake,149.0543941002406,9.81194444213639,24.8219145876633,65.54905391506188,Water,121.50078422056953
Button,151.46281025281613,6.707279244661631,33.54221257716854,59.611964938014665,Water,89.89453445082758
Portobello,96.26951473934216,2.1363826740805245,17.107864362156104,53.79861100913506,Ethanol,52.28766826679548
Shiitake,11.085598191861708,7.085598058678906,30.288814561510087,62.59673778355583,Water,49.233129405015866
Oyster,58.796482639735174,3.925936138885291,23.193421067519854,53.865793371510094,Water,50.47971287813553
Shiitake,114.87757612387618,7.1769447701748765,28.10347429048676,57.07587803295936,Water,83.32303615570639
Button,176.801650264662,1.6267703334616517,20.20473195970459,89.49344634318183,Ethanol,60.39150895996765
Button,117.40829959283363,2.5739329345836346,18.189845250827165,67.76414227626475,Water,64.58208141672033
Button,54.16660878090717,8.701635330152076,18.20925228542453,71.27487066020066,Ethanol,70.52998927801526
Portobello,117.78096952693393,3.044616013211634,16.40983891286289,84.9447411494886,Supercritical CO2,69.5244623087691
Shiitake,101.79751455169543,8.53337012718646,18.71293409802486,89.82275601962752,Water,85.90379536101148
Portobello,142.5737171756944,3.5134847960896938,28.284387699779366,73.30857797378727,Ethanol,76.68683589196046
Portobello,28.18670860058293,6.785937190528369,32.633812236870156,82.49895284176687,Water,54.727875485350744
Button,139.37474342534478,7.247355161588479,31.282513711823235,63.07764097346701,Supercritical CO2,103.10164180410753
Button,102.01531837493874,5.613892778305477,28.702686197489683,62.22975829789164,Ethanol,74.07972427891265
Portobello,173.70864065602908,3.7477960902705814,17.208637268222052,66.10814883978242,Ethanol,79.47849336148204
Shiitake,68.11826822657663,2.913799387339865,20.783748925918996,76.90029050694596,Ethanol,59.579401793837356
Oyster,117.54572183277118,1.298704191061836,21.19613750644938,77.28766757020395,Supercritical CO2,58.20799323517919
Portobello,168.44477793670296,3.7355176111665145,19.999138927952423,62.60957738597803,Supercritical CO2,76.92619931703548
Shiitake,27.426653758415473,6.878465114781547,25.300113194194463,55.328396965465146,Supercritical CO2,54.3439035585807
Button,169.3288428301967,9.444743366036343,25.71107629759345,75.29585025862033,Ethanol,124.85759581494978
Button,126.94057279113827,8.840840340367468,22.137719503422204,55.13303448755058,Supercritical CO2,108.01633222905133
Shiitake,21.532300047879225,7.8945829888177235,22.07578317472872,73.1397003291732,Water,52.61485062404552
Oyster,61.16380638095876,8.096026089279688,31.571111958121627,77.73688512225236,Supercritical CO2,72.3555454899254
Button,130.38925506969787,6.984864131283957,30.785856966393712,78.02445985577806,Ethanol,95.55726648524531
Button,21.44960224969119,3.342581718094027,21.155916633614915,80.13888442638387,Water,47.60401165269193
Button,108.96897822996645,9.16475527635247,33.27576887746518,84.91437686262658,Supercritical CO2,98.52854179794463
Shiitake,68.80011968200265,7.036590807152506,34.05630034005012,69.99835967859154,Water,65.11380697094643
Portobello,115.55563802047111,6.04396567882396,21.534850840600818,79.20996758118285,Water,85.63663446007999
Button,17.776145748127185,1.9989052229213295,22.088498975861096,74.76690941463346,Ethanol,54.3723871048245
Portobello,158.16125704590397,5.023499894257829,25.112683068439175,57.465597591907304,Water,87.82336372978892
Oyster,175.49312476015749,5.143224440817336,33.82241625067347,51.02758579477633,Water,84.75655619256568
Button,174.70923539856756,8.78107248570403,32.52638866284623,61.38165542707735,Ethanol,124.34874962147084
Button,137.4408113962972,5.919833981690096,17.051359251671798,67.72134825350477,Ethanol,83.27977826884327
Oyster,32.11466082220743,4.423604940733687,22.854614865428324,74.68423777714625,Ethanol,51.48255065513072
Button,138.90474330793384,9.791202956595933,26.067423794995435,83.99837322012822,Water,109.08205421134805
Portobello,14.179775797996257,1.9964853399368412,25.0626494510308,57.84982866824662,Water,46.83267399760023
Shiitake,13.761003759929533,4.802935854807501,18.877261358737854,55.021991595939085,Water,45.026186697123904
Portobello,65.01373725542201,1.3782220765426476,32.17633542336309,88.5391978989731,Ethanol,49.799581680479946
Shiitake,93.06934236879317,7.659137086902373,28.538815659936745,54.32178237505629,Supercritical CO2,78.51888577072434
Shiitake,140.96926102732485,9.262688969792356,31.758167497036073,69.13964280428758,Water,109.3150654682
Portobello,126.16021402310588,3.5203359659544047,32.175285586989446,73.42254915173207,Supercritical CO2,74.91892271116043
Portobello,85.80346008404722,8.725075091192089,29.967117073314796,71.65497683629752,Ethanol,84.69987888081018
Portobello,56.5165332678832,3.62996407415708,23.784212024994346,53.44128628131773,Water,55.903362194800046
Portobello,179.5111650268109,9.196931454795237,27.21093510030849,52.281076560144776,Supercritical CO2,127.67071843200556
Oyster,82.4508213801154,7.785657132371055,18.207308122394863,54.21933709844143,Water,77.03417117862136
Button,86.73579413604483,8.244160991572947,28.472908349498155,73.4235073549045,Water,83.28033390014009
Shiitake,37.81604960258376,1.1620590004040905,18.585065114785614,71.77379550537285,Water,44.73513366982982
Portobello,145.117623287488,9.665293213666233,28.878991810203136,59.34963168146977,Supercritical CO2,116.20365252896788
Portobello,127.92597838285307,7.540038928632909,19.591963215079375,75.51096567382366,Ethanol,97.78404332496265
Portobello,47.530834174089264,3.7427598584751998,17.3510260030044,82.80270008222598,Water,56.33898862591168
Oyster,24.004777754693258,8.464551983729622,18.30568980285915,51.66315839386375,Ethanol,52.64010089804592
Portobello,125.68488135270123,3.5336907857343696,15.039842704381405,69.92519774192169,Ethanol,65.78657200808259
Portobello,121.26690642779299,8.85478455609515,29.374792357070604,77.5724164841076,Supercritical CO2,108.53281157527616
Portobello,56.45411958969559,2.013223513707433,29.648020981167583,60.09247708278748,Supercritical CO2,55.9995100898969
Button,171.64680558256975,7.333173797147162,25.29866699826519,62.31083621172596,Ethanol,109.78921486880208
Oyster,35.679841602753044,5.866286289804193,18.227256021107674,74.54551611957535,Water,56.22169026387117
Portobello,83.49691617724233,1.8688102317589674,16.671086750213796,85.91741173774948,Supercritical CO2,53.16240292049578
Shiitake,170.4147064284918,3.177044454329551,15.38257932874574,82.39697681211598,Water,71.97415963659088
Shiitake,81.35364387744079,1.111636326495833,18.314963539304415,73.32520876398334,Water,48.76873921136531
Shiitake,118.54941110289454,5.218911689180553,32.81711069966293,79.20886871028998,Water,80.70449018230497
Oyster,77.59104765367503,3.711387346840003,19.830736834033637,64.59289880831194,Ethanol,60.56815758898682
Oyster,56.616584399273904,6.38521735867983,22.085426544344315,75.63862112395032,Water,64.93221967517964
Shiitake,177.2762001531708,3.675140269377555,17.106909689626665,68.64726364510227,Ethanol,79.59578860927284
Portobello,79.58678107355732,3.699272003562862,19.447226094963405,57.59744545830244,Ethanol,63.74187450529185
Oyster,161.99686462545284,7.6887387885844305,25.384491415604103,78.06953095509029,Water,112.55650621663722
Shiitake,49.09228300148465,1.4332855238051811,27.15505366191305,72.25858549395288,Water,49.83466462602383
Shiitake,46.22779968426416,9.126054956727884,19.90704628332422,64.34486327814366,Water,67.62195122271409
Portobello,15.292794090366932,8.670374869520632,16.154643184502344,86.45356760314523,Water,50.54774730082282
Button,120.78336031390046,7.0102421490376585,22.82065738254797,50.837364713069334,Ethanol,86.77337081313613
Oyster,72.64947843303939,6.338994130966459,19.68406741852668,62.63092604997984,Water,63.880794033638026
Portobello,156.9409024727383,9.03072248325687,19.39107846459604,52.27525591110586,Water,112.27622418130795
Shiitake,90.44568413756471,2.66797161575843,34.197256054269104,80.6610926488651,Ethanol,55.63211642651576
Shiitake,174.5928827455027,1.7107224597174575,27.32600971851448,78.08429816455171,Supercritical CO2,70.76775724102924
Portobello,41.539337669530596,3.155591529185843,26.137568863441917,63.25408874945268,Supercritical CO2,55.217674329719486
Oyster,157.66593855245384,8.151204508301714,23.315502070466437,77.02651608828292,Ethanol,117.8703530055362
Button,142.02146497459609,1.31203240053835,23.578886668602884,65.83748904783799,Supercritical CO2,60.3885548920252
Button,141.05671358948885,6.245261515751407,25.818100076761617,80.25015165689737,Ethanol,94.06678667829381
Shiitake,153.6131487798709,9.95893764572179,28.928596140722146,68.16734650946825,Water,122.37548341765621
Oyster,139.37407846030982,8.701264844537855,29.04292192363659,66.49118911326661,Water,102.01570587255708
Button,116.45745467734062,5.693011201392305,18.433878154108992,87.38919661953204,Supercritical CO2,80.46021601059255
Oyster,32.31162920600589,1.572768183579781,25.00225504153254,60.03516399562801,Water,43.53875252818374
Oyster,15.529450513512826,8.482361629471388,23.23916190068204,54.817893599862614,Supercritical CO2,56.251188490140756
Shiitake,166.54413412866677,6.390806573594895,32.41053932538769,73.38172453037834,Supercritical CO2,103.13949241962142
Button,114.83055346852547,2.0343969735361016,27.628378424367526,88.77287249136715,Water,58.91730821241787
Portobello,145.41133946594996,1.844715563410206,25.650081328319636,65.11356854908746,Water,56.444522171773436
Shiitake,91.85879975713351,9.186641374929332,17.307892843578347,52.48147054515126,Supercritical CO2,85.02801507140867
Button,29.94239212360706,7.022802366442706,27.11275778646823,63.5722106923827,Water,54.657912225304905
Button,31.281584674433574,8.4635811938508,17.344078113604667,70.23726617278234,Ethanol,64.25424208904106
Button,126.54609882892514,8.910810102540406,21.74413151131504,56.47692026528855,Water,101.80425445066946
Button,83.15200213290866,6.1459511684349,17.856839296286637,76.32408872225969,Water,70.3338775256858
Button,44.089203539057245,5.657017165795372,28.841472940487378,89.90997556040801,Ethanol,58.50895376564993
Oyster,93.57107294604427,4.873846692888912,19.12504227672305,68.06957903925775,Water,63.49611182404671
Shiitake,20.915519302772793,3.8525192901200738,22.83718746376052,64.1891422692085,Water,54.06361573557153
Oyster,108.9351383254478,4.911363647728406,32.91349555237557,66.02816667337866,Supercritical CO2,77.24666163250573
Portobello,55.728878753966605,7.964916901571407,19.086327667979404,54.60584713580805,Water,62.194902826844285
Button,145.585047108322,6.417310879136184,25.15610127917558,85.33094405704895,Water,93.45829007937941
Shiitake,62.76153301700754,9.032709609593615,23.38543322332044,66.59302622085409,Ethanol,72.27439399163444
Button,87.3874253439062,4.99042012941269,15.362480820914595,65.49097645699365,Supercritical CO2,74.67030455043785
Shiitake,11.975491784377109,6.463806208468786,30.855162271456255,76.38761091721898,Supercritical CO2,51.58414192121918
Oyster,22.315970925075007,6.681767977827898,16.380918126291995,67.68133683724494,Supercritical CO2,57.88635298195396
Shiitake,76.72390458913642,6.32527446075693,24.485100419539073,75.92933875231384,Water,69.37919471214906
Portobello,91.589601901911,7.323703957769647,26.213565898779,52.4578516052315,Supercritical CO2,83.84187087487656
Portobello,112.00349318028164,3.1369012153732565,27.568529132291744,82.5489337488891,Ethanol,68.05506287710126
Shiitake,59.58263838058155,5.611273997912116,28.772632586157513,87.62015811517611,Supercritical CO2,67.79510136382973
Shiitake,128.14692064151222,1.938023225275129,20.0654476704543,75.95061544637544,Ethanol,61.8920912369501
Shiitake,156.2208075221648,4.460601948803313,15.199575533168987,88.18263715435242,Supercritical CO2,86.1899780924501
Shiitake,142.57466811186947,5.38900361759138,29.468873247098237,56.05729257479853,Supercritical CO2,82.07383376231554
Portobello,16.735200309220716,6.870018335909252,25.713131986951574,69.09664757921415,Ethanol,52.66309422653234
Button,91.68618103383092,9.55477947327583,31.722354064144977,74.07226935781789,Supercritical CO2,92.08268447488354
Shiitake,27.83813033108973,6.405859598935203,31.427767258013887,73.26946589684746,Supercritical CO2,64.52206034251057
Shiitake,51.14765269662967,7.692345245589038,31.866523355757664,66.05847116356173,Supercritical CO2,67.71790517485172
Portobello,177.7326408554149,5.556394535456825,24.701893199590803,63.523376374650454,Water,97.31900394827821
Portobello,34.22424229325725,6.706936282386982,21.672567916737314,55.07296090201675,Ethanol,58.34060481292709
Oyster,94.81098608673054,1.638389945203961,30.8311640518274,65.66969802249113,Supercritical CO2,54.272271078692384
Shiitake,115.08647483408025,3.289524227576623,24.0258822605851,56.506432604219405,Ethanol,62.32801536278964
Oyster,129.41904499249767,4.256677838846248,18.66884392806869,79.37462705968873,Ethanol,72.58333243922372
Portobello,105.1402761927754,5.252440195058622,32.09948039122949,58.353237419783596,Ethanol,71.26422678890658
Portobello,11.661044061261222,1.4108387095214536,32.65119753544695,52.34261221138135,Supercritical CO2,44.33900645590058
Button,65.49842240147862,2.2602168779798593,24.3261951228034,72.09464551268937,Supercritical CO2,54.81533445649117
Shiitake,98.01097937540094,3.491328770121752,16.51399454619575,73.80918930877607,Ethanol,68.11939439774324
Oyster,24.937304854621672,9.743794218109455,22.756521798338625,84.87652245122021,Water,62.15694870595116
Portobello,69.60657830556073,3.9821230639274567,31.070753189252066,73.07926449670728,Ethanol,60.069428856463816
Portobello,15.644528494532317,5.338369523008743,33.03548057092458,63.81923414893783,Water,45.91408515861758
Oyster,23.358344516353526,2.764879414645536,19.069454849951917,82.12047526105282,Ethanol,45.09680982619194
Button,77.47695695427133,6.497020639681915,16.33947224050543,71.61115572749685,Ethanol,73.69504912253713
Portobello,32.56167818732026,3.5261489396437686,32.54700906265677,53.17121138524767,Ethanol,52.365404866400844
Shiitake,106.48194420446488,2.8629332059458408,22.788098779577506,72.63402241252987,Supercritical CO2,63.571851814811
Portobello,127.20904475333518,5.649153656013811,25.835219285351265,86.3207418168665,Water,78.01312135700924
Shiitake,146.0997388485441,1.0495521924437874,34.361316241015174,65.85250501992883,Water,53.92990369259331
Oyster,44.02554152161772,1.0689762938430278,16.33129455828446,61.853032075992004,Ethanol,48.286015276735746
Shiitake,38.47203898404186,2.9716192819167198,27.96636014904191,55.7387782807208,Supercritical CO2,49.42266583069028
Oyster,27.776532856848043,1.3304922625073903,16.482108451497343,56.057820877414294,Supercritical CO2,49.72948971782081
Shiitake,118.19314242241823,1.9722317871762223,22.509378569330007,67.31085937367276,Water,55.4593762995582
Oyster,130.1008735027732,4.049745844048765,31.076290903868934,73.82719296646118,Supercritical CO2,75.9735764655885
Shiitake,15.369644620359146,8.223271116218315,23.669444655112688,53.22461620678407,Water,52.2625085545164
Button,169.15608186142728,6.148437790323707,34.94364707805901,87.58274356100662,Water,97.61199140010159
Shiitake,18.83511822075031,5.614009533607748,26.181185698932044,80.20534469780785,Water,50.895168282053184
Shiitake,102.02037700118198,3.6413994088730948,21.42324305271907,73.4649567313465,Supercritical CO2,74.66634064740428
Button,130.54028830665578,9.385783474895348,19.402226518095063,83.13754683755963,Water,105.01892980727155
Portobello,158.06475103683456,4.573135371134725,22.010410685723237,53.20747027248453,Water,81.6055528073226
Portobello,131.39477846251273,1.7838349011619434,22.450665475191016,69.07355510932497,Ethanol,59.608012892658486
Shiitake,146.2937741218646,6.5535986450602115,16.37427355447922,75.20372507446653,Water,97.28439430996113
Button,67.70653273227703,2.0245455412894127,22.391483988535462,83.14611624473157,Water,56.519582332080965
Shiitake,148.5202693369071,4.107008285215229,24.2847703947845,81.3387824019707,Ethanol,74.89054155120577
Oyster,23.619523885394774,5.56670744846028,29.454755044776093,61.082769988535986,Ethanol,56.819209774472256
Oyster,162.1188315302897,8.868002722166583,28.134589694432158,87.63520678236817,Supercritical CO2,124.6714421166546
Shiitake,103.09070394613516,5.441919223061068,29.175313104583083,54.97383365723481,Water,73.70584411936723
Portobello,148.94062089362393,7.3203288942849785,15.167273637537143,85.00534474484608,Supercritical CO2,99.57294307216416
Portobello,86.89410836811102,9.935351550991633,19.353347991610722,88.83760998418475,Supercritical CO2,94.75585020555027
Shiitake,119.40820818340924,2.1834020790818345,28.23368576799713,57.086140928905024,Ethanol,61.98425630258684
Shiitake,99.48845235913925,3.4725837296756756,24.679787363594944,78.88264256815141,Supercritical CO2,67.29301008763773
Oyster,134.3702186984064,4.551184680378817,15.106269513366918,51.61142075111994,Water,75.45394982982423
Portobello,23.87709694520023,4.796453606849482,31.089892848636445,66.2169130055662,Ethanol,47.64128559870897
